county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct,pop_18_24,est_vap_youth,pop_25_34,pop_35_44,pop_45_54,pop_55_64,pop_65_74,pop_75plus,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_35_44_p2026,tv_45_54_p2026,tv_55_64_p2026,tv_65_74_p2026,tv_75plus_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_35_44_g2025,tv_45_54_g2025,tv_55_64_g2025,tv_65_74_g2025,tv_75plus_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_35_44_g2024,tv_45_54_g2024,tv_55_64_g2024,tv_65_74_g2024,tv_75plus_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_35_44_g2018,tv_45_54_g2018,tv_55_64_g2018,tv_65_74_g2018,tv_75plus_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018
RICHMOND,23,WOLF PIT #2,1820.0,1546,274,410,542,591,3,0,1252,309,13,20,61,789,903,213,249,265,269,308,315,201,1229,1174,705,0.795,0.7594,0.456,3051.0,2004.0,544.0,76.0,45.0,1.0,164.0,217.0,260.0,1971.0,2346.0,1644.0,385.0,46.0,42.0,160.0,1625.0,1047.0,0.6568,0.1783,0.0852,0.0147,0.3432,0.7689,141.21690928108262,120.0,218.63814648216945,86.37610635683384,272.29719300298444,230.46025492691555,342.7165340317316,85.37564619043029,0.0868,0.2632,8,10,30,35,61,94,43,281,0,0,0,0,0,0,0,0,89,120,181,202,259,236,142,1229,29,58,94,133,203,130,58,705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.795,0.4178,0.0724,-0.3772,0.1362
RICHMOND,24,MINERAL SPRINGS #1,1935.0,1622,313,524,595,496,6,1,1253,445,13,20,76,850,968,218,275,281,233,329,332,267,1345,1279,893,0.8292,0.7885,0.5506,2663.0,1610.0,560.0,59.0,12.0,0.0,274.0,148.0,325.0,1595.0,2045.0,1317.0,424.0,44.0,11.0,200.0,1309.0,1053.0,0.6046,0.2103,0.122,0.0045,0.3954,0.7679,119.12101067681593,101.0,126.64103326236506,226.2707259891095,165.3864877231078,374.35760389121475,194.3429611425273,203.511456407386,0.0639,0.2133,5,8,24,39,60,106,81,323,5,6,19,26,33,37,30,156,103,132,198,187,283,267,175,1345,34,95,107,155,239,177,86,893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8292,0.4725,0.0766,-0.3567,0.156
RICHMOND,25,MINERAL SPRINGS #2,1000.0,859,141,256,339,260,3,1,627,224,8,11,35,451,486,85,132,131,137,175,187,153,724,688,476,0.8428,0.8009,0.5541,1381.0,876.0,267.0,27.0,14.0,0.0,128.0,69.0,169.0,852.0,1097.0,718.0,232.0,24.0,6.0,99.0,701.0,505.0,0.6343,0.1933,0.1224,0.0101,0.3657,0.7944,102.47954455875237,87.0,68.1341578758732,181.17061520972234,156.00038800988543,144.109688139047,192.31815867195522,115.89473801045663,0.0816,0.2453,6,8,11,10,39,50,63,187,0,0,0,0,1,0,0,1,44,87,80,108,142,159,104,724,15,41,56,96,124,97,47,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8428,0.5176,0.0608,-0.3252,0.1765
ROBESON,01,ALFORDSVILLE,1242.0,1011,231,348,292,370,0,1,134,163,0,780,14,500,623,141,230,168,212,185,184,122,731,661,386,0.723,0.6538,0.3818,1904.0,176.0,216.0,1402.0,12.0,0.0,15.0,83.0,37.0,168.0,1428.0,147.0,169.0,1032.0,12.0,22.0,145.0,1728.0,0.0924,0.1134,0.0194,0.0063,0.9076,0.75,188.12325298359244,160.0,154.21877717755515,188.8285562470098,357.9933690293028,294.5840843657312,185.7918465481033,125.56485737014994,0.1023,0.1693,2,9,4,15,15,21,20,86,0,0,0,0,0,0,0,0,65,86,90,146,135,131,78,731,26,32,72,73,82,69,32,386,588.0,148.0,193.0,501.0,736.0,0.7989130434782609,0.20108695652173914,0.5978260869565217,safe,Trump,0.20108695652173914,0.7989130434782609,0.4404347826086956,0.5595652173913044,0.723,0.461,0.0889,-0.262,0.1844
ROBESON,02,BACK SWAMP,2440.0,2116,324,910,385,815,5,1,260,628,3,1171,17,960,1198,260,387,320,391,398,386,298,1465,1346,827,0.6923,0.6361,0.3908,4506.0,673.0,1381.0,2115.0,9.0,0.0,148.0,180.0,228.0,653.0,3725.0,618.0,1178.0,1697.0,8.0,186.0,602.0,3833.0,0.1494,0.3065,0.0506,0.002,0.8506,0.8267,254.9812016883971,217.0,776.5893314933005,830.7908241765687,388.25620018508755,695.6377042324799,442.85387013582226,281.66053936165156,0.0529,0.1504,5,10,12,38,40,54,52,211,0,1,1,0,0,1,0,3,105,149,162,270,285,313,181,1465,31,57,120,166,222,164,67,827,876.0,585.0,644.0,737.0,1461.0,0.5995893223819302,0.4004106776180698,0.19917864476386038,lean,Trump,0.4004106776180698,0.5995893223819302,0.520164271047228,0.47983572895277204,0.6923,0.4038,0.0717,-0.2885,0.1192
ROBESON,03,BRITTS,2410.0,2016,394,625,527,850,14,0,1134,516,6,332,50,983,1173,303,449,395,364,381,310,208,1368,1218,664,0.6786,0.6042,0.3294,2999.0,1675.0,615.0,470.0,9.0,4.0,75.0,151.0,119.0,1652.0,2256.0,1344.0,425.0,347.0,6.0,82.0,1324.0,1324.0,0.5585,0.2051,0.0397,0.003,0.4415,0.7523,308.5464450712583,262.0,330.1818315449664,545.3462242811632,466.01227884119254,337.05602656057584,342.8586740552688,80.52541993194333,0.0957,0.1313,5,8,8,10,17,27,19,94,0,1,1,0,0,0,0,2,103,174,200,256,281,226,128,1368,30,65,95,140,178,126,30,664,1034.0,345.0,406.0,879.0,1379.0,0.7498187092095722,0.25018129079042783,0.49963741841914433,safe,Trump,0.25018129079042783,0.7498187092095722,0.46007251631617113,0.5399274836838288,0.6786,0.3399,0.0753,-0.3387,0.099
ROBESON,04,BURNT SWAMP,2495.0,2008,487,760,443,796,9,0,129,104,4,1963,57,1062,1250,298,428,341,441,387,322,278,1513,1357,842,0.7535,0.6758,0.4193,3355.0,173.0,122.0,2824.0,4.0,0.0,154.0,78.0,176.0,166.0,2487.0,145.0,97.0,2106.0,3.0,102.0,139.0,3182.0,0.0516,0.0364,0.0525,0.0012,0.9484,0.7413,171.72984875531958,146.0,537.0723665794605,237.50347890795393,329.3039231400105,354.9573105002319,381.2927378783456,129.39491861103448,0.0631,0.1877,3,4,5,11,28,27,24,102,0,1,0,0,0,0,0,1,132,186,191,337,257,256,153,1513,50,67,152,172,171,164,66,842,1261.0,258.0,387.0,1035.0,1519.0,0.8301514154048716,0.16984858459512836,0.6603028308097432,safe,Trump,0.16984858459512836,0.8301514154048716,0.42793943383805133,0.5720605661619487,0.7535,0.443,0.0872,-0.3105,0.1678
ROBESON,05A,FAIRMONT,3380.0,2915,465,1440,456,1012,5,2,847,1474,3,537,45,1339,1698,327,524,439,473,596,587,434,2056,1949,1433,0.7053,0.6686,0.4916,4322.0,1146.0,1992.0,958.0,9.0,0.0,61.0,156.0,107.0,1138.0,3475.0,1012.0,1552.0,754.0,9.0,73.0,1004.0,3176.0,0.2652,0.4609,0.0248,0.0021,0.7348,0.804,485.0,412.0,589.0,361.0,582.0,814.0,545.0,475.0,0.1071,0.2253,25,64,69,92,143,202,153,748,15,53,47,75,121,171,114,596,131,223,245,305,422,434,296,2056,72,142,156,269,377,306,111,1433,973.0,1124.0,1115.0,813.0,2097.0,0.46399618502622797,0.536003814973772,-0.07200762994754406,competitive,Harris,0.536003814973772,0.46399618502622797,0.5744015259895088,0.4255984740104912,0.7053,0.4006,0.0637,-0.3047,0.2202
ROBESON,07,GADDYS,901.0,704,197,307,117,279,1,0,188,230,0,326,29,379,437,100,127,132,146,125,147,124,495,475,315,0.7031,0.6747,0.4474,1260.0,305.0,319.0,501.0,0.0,0.0,79.0,56.0,98.0,299.0,938.0,235.0,247.0,376.0,0.0,59.0,233.0,955.0,0.2421,0.2532,0.0778,0.0,0.7579,0.7444,72.21073942580024,61.0,241.005565598626,148.926123911614,173.41801443980052,104.06454460756557,194.06524500317425,74.43813021153954,0.0537,0.1999,6,4,6,18,15,24,25,98,0,0,1,0,0,0,0,1,37,54,63,86,79,103,73,495,11,33,47,51,81,71,21,315,294.0,204.0,211.0,242.0,498.0,0.5903614457831325,0.40963855421686746,0.1807228915662651,lean,Trump,0.40963855421686746,0.5903614457831325,0.523855421686747,0.476144578313253,0.7031,0.37,0.0747,-0.3331,0.11
ROBESON,08,EAST HOWELLSVILLE,1868.0,1603,265,451,473,676,3,0,1111,274,5,233,60,834,908,238,262,285,264,320,309,190,1276,1140,743,0.796,0.7112,0.4635,2480.0,1440.0,346.0,399.0,6.0,3.0,201.0,85.0,301.0,1414.0,1895.0,1167.0,256.0,297.0,5.0,179.0,1149.0,1040.0,0.5806,0.1395,0.1214,0.0024,0.4194,0.7641,168.5684794680591,143.0,285.58587892143186,222.50729361419073,302.9794773933078,443.484237599036,299.6373758188954,154.61789327711654,0.074,0.1993,3,3,6,20,31,48,19,130,0,1,0,0,0,0,0,1,107,143,173,201,286,243,123,1276,35,80,92,165,195,140,36,743,1029.0,252.0,312.0,899.0,1281.0,0.8032786885245902,0.19672131147540983,0.6065573770491803,safe,Trump,0.19672131147540983,0.8032786885245902,0.43868852459016394,0.5613114754098361,0.796,0.4496,0.0839,-0.3464,0.1471
ROBESON,09,WEST HOWELLSVILLE,1658.0,1329,329,487,294,544,3,1,540,490,1,257,141,709,814,229,304,260,234,258,231,142,953,871,531,0.7171,0.6554,0.3995,2221.0,791.0,562.0,399.0,8.0,0.0,345.0,116.0,460.0,761.0,1673.0,655.0,428.0,308.0,7.0,282.0,633.0,1430.0,0.3561,0.253,0.2071,0.0036,0.6439,0.7533,183.67751299692603,156.0,271.6781981232342,283.633693547825,249.95973434347894,369.11397113685837,248.09837607272792,80.12375326343714,0.0782,0.1397,6,8,14,17,44,60,36,185,0,1,1,1,0,0,0,3,90,114,144,154,211,152,88,953,35,47,80,101,148,96,24,531,553.0,393.0,418.0,470.0,946.0,0.5845665961945031,0.4154334038054968,0.16913319238900631,lean,Trump,0.4154334038054968,0.5845665961945031,0.5261733615221987,0.47382663847780127,0.7171,0.393,0.0944,-0.3241,0.1528
ROBESON,10,LUMBER BRIDGE,1132.0,938,194,321,267,348,2,0,402,271,5,230,96,462,589,142,183,158,165,161,193,130,684,631,381,0.7292,0.6727,0.4062,2047.0,592.0,421.0,499.0,7.0,6.0,387.0,135.0,558.0,529.0,1485.0,477.0,323.0,377.0,3.0,324.0,439.0,1455.0,0.2892,0.2057,0.2726,0.0034,0.7108,0.7255,97.11897542293075,83.0,200.25203306575196,221.82158761011448,339.90071996840163,195.5979745448698,241.28744666889716,115.57789000382768,0.049,0.18,4,11,10,12,14,38,25,114,1,0,3,1,0,8,1,14,47,78,87,109,139,160,64,684,14,32,51,69,108,77,30,381,434.0,257.0,276.0,373.0,691.0,0.6280752532561505,0.3719247467438495,0.25615050651230103,safe,Trump,0.3719247467438495,0.6280752532561505,0.5087698986975397,0.4912301013024602,0.7292,0.331,0.0687,-0.3982,0.0986
ROBESON,11,LUMBERTON #1,3559.0,3199,360,1068,829,1296,5,1,2133,518,84,402,58,1525,1885,309,444,436,487,582,602,699,2717,2537,1843,0.8493,0.7931,0.5761,4522.0,2877.0,586.0,538.0,238.0,9.0,86.0,188.0,174.0,2830.0,3683.0,2413.0,483.0,398.0,190.0,117.0,2387.0,1645.0,0.6362,0.1296,0.0385,0.0526,0.3638,0.8145,208.87357865164998,178.0,465.8470973045502,523.8769628302372,531.0657669869696,421.2435789130646,467.5939868538946,547.7286926783157,0.0525,0.2551,6,22,23,42,89,112,151,445,2,4,1,9,7,18,18,59,187,283,322,423,524,502,476,2717,66,161,257,354,407,406,192,1843,1882.0,863.0,1132.0,1460.0,2745.0,0.6856102003642988,0.3143897996357013,0.37122040072859747,safe,Trump,0.3143897996357013,0.6856102003642988,0.4857559198542805,0.5142440801457195,0.8493,0.6052,0.0688,-0.2441,0.2136
ROBESON,11A,LUMBERTON #11A,1665.0,1450,215,455,355,634,6,0,412,259,1,719,68,688,827,226,251,241,236,297,238,176,1072,939,550,0.7393,0.6476,0.3793,2594.0,649.0,312.0,1249.0,17.0,2.0,183.0,182.0,285.0,624.0,1961.0,557.0,231.0,955.0,14.0,172.0,534.0,1945.0,0.2502,0.1203,0.1099,0.0066,0.7498,0.756,193.1351764673197,164.0,329.0205131939673,292.39527280497543,226.51955163800005,259.394631767664,282.522115787246,97.13389439269675,0.0785,0.1543,1,6,4,16,21,45,40,133,0,1,0,0,0,0,0,1,109,112,144,178,240,176,113,1072,24,40,81,120,133,112,40,550,774.0,288.0,367.0,631.0,1062.0,0.7288135593220338,0.2711864406779661,0.45762711864406774,safe,Trump,0.2711864406779661,0.7288135593220338,0.46847457627118644,0.5315254237288136,0.7393,0.4823,0.1017,-0.257,0.1062
ROBESON,12,LUMBERTON #2,2302.0,1917,385,844,257,808,4,4,515,1014,16,265,95,841,1212,263,464,405,333,356,277,204,1209,1139,714,0.6307,0.5942,0.3725,3783.0,873.0,1643.0,679.0,49.0,13.0,326.0,200.0,553.0,851.0,2690.0,703.0,1149.0,488.0,40.0,353.0,690.0,2910.0,0.2308,0.4343,0.1462,0.013,0.7692,0.7111,350.70687355016787,298.0,663.1814906610521,480.1082596820882,432.87836487879423,496.1473186820159,351.4640177733509,289.51093820033697,0.0805,0.1471,3,4,12,29,41,55,36,180,0,5,7,17,26,30,26,111,94,165,166,197,244,213,130,1209,41,89,99,149,157,129,50,714,490.0,741.0,769.0,377.0,1231.0,0.3980503655564582,0.6019496344435419,-0.2038992688870837,safe,Harris,0.6019496344435419,0.3980503655564582,0.6007798537774167,0.3992201462225833,0.6307,0.3574,0.0778,-0.2733,0.1559
ROBESON,13,LUMBERTON #3,1910.0,1526,384,639,251,633,2,1,644,661,17,252,76,724,1018,215,341,294,284,294,269,213,1116,1017,642,0.7313,0.6664,0.4207,2983.0,1118.0,1015.0,456.0,29.0,1.0,178.0,186.0,288.0,1097.0,2295.0,960.0,772.0,326.0,19.0,193.0,944.0,1865.0,0.3748,0.3403,0.0965,0.0097,0.6252,0.7694,173.1240005095384,147.0,216.2044824724424,249.50078228949198,192.06330245882447,154.52396448049873,143.57556038259543,146.6891204773413,0.0926,0.1552,3,9,8,22,23,30,46,141,2,1,2,25,20,27,28,105,83,132,157,200,207,205,132,1116,36,64,94,117,152,130,49,642,612.0,504.0,552.0,497.0,1116.0,0.5483870967741935,0.45161290322580644,0.09677419354838707,competitive,Trump,0.45161290322580644,0.5483870967741935,0.5406451612903226,0.4593548387096774,0.7313,0.386,0.0744,-0.3453,0.1674
ROBESON,14,LUMBERTON #4,1256.0,925,331,355,151,418,0,1,381,437,5,174,62,510,612,125,230,204,193,218,159,127,591,543,345,0.6389,0.587,0.373,2353.0,749.0,698.0,420.0,23.0,3.0,317.0,143.0,459.0,738.0,1683.0,635.0,486.0,285.0,20.0,261.0,631.0,1604.0,0.3183,0.2966,0.1951,0.0098,0.6817,0.7153,93.03613935055996,79.0,141.15878562848255,114.78633008003072,129.55396223102974,122.66153217949625,58.850999550346444,40.087854699665805,0.0897,0.0954,1,4,0,5,12,17,12,51,0,0,0,0,0,0,0,0,42,68,86,83,140,109,62,591,18,36,36,76,79,79,20,345,327.0,272.0,292.0,267.0,599.0,0.5459098497495827,0.4540901502504174,0.0918196994991653,competitive,Trump,0.4540901502504174,0.5459098497495827,0.541636060100167,0.45836393989983304,0.6389,0.336,0.0711,-0.3029,0.144
ROBESON,15,LUMBERTON #5,1061.0,871,190,427,72,368,1,3,158,563,4,102,37,424,509,128,196,174,140,166,142,115,500,473,308,0.5741,0.5431,0.3536,1479.0,273.0,795.0,245.0,8.0,2.0,75.0,81.0,137.0,267.0,1065.0,237.0,592.0,153.0,4.0,72.0,232.0,1206.0,0.1846,0.5375,0.0926,0.0054,0.8154,0.7201,175.80202445703077,149.0,180.19510577514325,199.69113713958254,143.12815372187714,131.07008844202176,91.83266075033936,65.79539250668984,0.1253,0.1123,0,3,1,1,20,21,31,77,6,5,4,4,28,32,57,136,34,52,52,76,112,96,78,500,12,23,28,59,76,73,37,308,145.0,388.0,379.0,126.0,533.0,0.27204502814258913,0.7279549718574109,-0.45590994371482174,safe,Harris,0.7279549718574109,0.27204502814258913,0.6511819887429644,0.34881801125703565,0.5741,0.2656,0.068,-0.3085,0.0938
ROBESON,16,LUMBERTON #6,1174.0,988,186,566,51,369,2,0,57,810,1,90,11,404,625,116,239,189,151,168,193,118,525,512,365,0.5314,0.5182,0.3694,1432.0,62.0,1072.0,199.0,0.0,0.0,18.0,81.0,22.0,62.0,1020.0,54.0,777.0,129.0,0.0,17.0,54.0,1370.0,0.0433,0.7486,0.0154,0.0,0.9567,0.7123,86.65393820398374,74.0,84.55888522722273,123.24748294395503,33.378629038806345,77.41818508517466,32.36536060213807,20.833158522071706,0.1148,0.0705,0,5,2,14,11,35,25,92,0,2,4,7,8,21,12,54,39,62,57,72,106,121,68,525,23,38,38,69,94,80,23,365,55.0,476.0,457.0,44.0,531.0,0.10357815442561205,0.896421845574388,-0.792843691148776,safe,Harris,0.896421845574388,0.10357815442561205,0.7185687382297552,0.2814312617702448,0.5314,0.3362,0.0743,-0.1952,0.1983
ROBESON,17,LUMBERTON #7,420.0,351,69,162,51,138,0,0,44,123,5,173,20,164,218,49,72,74,60,65,55,45,195,187,109,0.5556,0.5328,0.3105,660.0,75.0,225.0,282.0,11.0,0.0,44.0,23.0,55.0,74.0,460.0,58.0,131.0,222.0,7.0,29.0,58.0,585.0,0.1136,0.3409,0.0833,0.0167,0.8864,0.697,59.3695972627656,50.0,57.81794681900523,71.55538646967173,33.66344487888087,72.40047160088906,24.832679568789082,26.81405606357278,0.1,0.087,1,2,2,3,3,4,3,18,0,0,1,0,0,0,0,1,9,26,15,35,48,37,25,195,10,8,13,21,23,24,10,109,135.0,88.0,88.0,112.0,223.0,0.6053811659192825,0.39461883408071746,0.21076233183856502,safe,Trump,0.39461883408071746,0.6053811659192825,0.517847533632287,0.48215246636771303,0.5556,0.1837,0.0462,-0.3719,0.2041
ROBESON,18A,LUMBERTON #8A,1603.0,1333,270,535,249,543,4,2,722,418,29,147,68,671,802,170,239,248,234,255,229,228,996,983,679,0.7472,0.7374,0.5094,2337.0,1140.0,605.0,213.0,63.0,2.0,158.0,156.0,220.0,1133.0,1846.0,975.0,459.0,146.0,52.0,147.0,970.0,1197.0,0.4878,0.2589,0.0941,0.027,0.5122,0.7899,180.15045605114932,153.0,254.37748032864312,198.6088319173489,169.226178117766,246.2222112446132,178.1324817107783,170.41406456787485,0.0921,0.1782,5,9,11,17,39,55,64,200,1,1,3,8,28,23,21,85,62,100,131,162,199,194,147,996,24,81,91,117,161,131,74,679,551.0,505.0,582.0,440.0,1056.0,0.521780303030303,0.47821969696969696,0.04356060606060602,tossup,Trump,0.47821969696969696,0.521780303030303,0.5512878787878788,0.44871212121212123,0.7472,0.3647,0.0622,-0.3825,0.1412
ROBESON,19,MAXTON,3332.0,2558,774,1205,444,900,8,1,364,1375,19,1061,36,1300,1682,370,589,506,508,496,493,370,1804,1704,1010,0.7052,0.6661,0.3948,4448.0,483.0,1731.0,2004.0,20.0,1.0,26.0,183.0,84.0,473.0,3314.0,408.0,1332.0,1460.0,12.0,47.0,405.0,3965.0,0.1086,0.3892,0.0189,0.0045,0.8914,0.7451,527.3182996102205,448.0,546.1325852770573,535.0997506587206,523.4205189182242,646.3770225612885,512.4477560774104,305.68643143027344,0.1084,0.1682,13,21,37,51,78,138,107,445,6,13,17,31,48,75,62,252,121,210,233,295,357,362,225,1804,47,99,125,179,269,215,76,1010,840.0,995.0,1024.0,717.0,1835.0,0.45776566757493187,0.5422343324250681,-0.08446866485013627,competitive,Harris,0.5422343324250681,0.45776566757493187,0.5768937329700272,0.4231062670299728,0.7052,0.327,0.0671,-0.3782,0.127
ROBESON,20,ORRUM,1210.0,1014,196,385,261,368,0,0,582,366,0,119,18,537,599,130,186,164,184,188,199,159,772,704,458,0.7613,0.6943,0.4517,1458.0,757.0,450.0,166.0,1.0,0.0,22.0,62.0,42.0,754.0,1160.0,635.0,367.0,111.0,1.0,27.0,633.0,701.0,0.5192,0.3086,0.0288,0.0007,0.4808,0.7956,60.27257658684863,51.0,142.7094945537123,108.4477480310413,162.5918167005735,256.92544462588666,201.3310743665035,164.13917302246122,0.045,0.2732,1,9,12,22,17,50,29,140,0,1,2,4,1,2,2,12,66,79,97,136,126,159,109,772,15,31,76,75,110,102,49,458,496.0,293.0,329.0,434.0,789.0,0.6286438529784537,0.37135614702154623,0.2572877059569075,safe,Trump,0.37135614702154623,0.6286438529784537,0.5085424588086185,0.49145754119138146,0.7613,0.5077,0.0855,-0.2536,0.1154
ROBESON,21,PARKTON,2523.0,2171,352,667,653,838,13,0,1178,663,13,177,124,1061,1222,289,457,359,372,442,386,218,1540,1379,803,0.7094,0.6352,0.3699,3716.0,1726.0,1093.0,286.0,21.0,3.0,265.0,322.0,470.0,1636.0,2747.0,1391.0,803.0,198.0,10.0,284.0,1347.0,1990.0,0.4645,0.2941,0.1265,0.0057,0.5355,0.7392,284.6076659390957,242.0,315.3900108151638,442.7376388947777,426.60140331358696,442.8517394606212,228.7181522887615,234.75179627027626,0.0843,0.1372,8,14,23,24,68,86,50,273,2,7,8,13,22,21,14,87,112,182,206,276,329,303,132,1540,29,63,114,183,230,140,44,803,947.0,612.0,666.0,797.0,1559.0,0.6074406670942912,0.39255933290570877,0.21488133418858246,safe,Trump,0.39255933290570877,0.6074406670942912,0.5170237331622836,0.4829762668377165,0.7094,0.3875,0.0727,-0.3219,0.1003
ROBESON,22,NORTH PEMBROKE,2673.0,2154,519,696,519,938,1,0,174,306,4,1659,45,1057,1269,545,592,311,300,366,321,238,1596,1358,821,0.7409,0.6305,0.3812,6066.0,879.0,1269.0,3208.0,230.0,7.0,142.0,331.0,216.0,845.0,5119.0,830.0,1186.0,2466.0,230.0,170.0,802.0,5187.0,0.1449,0.2092,0.0356,0.0379,0.8551,0.8439,1217.5827207341815,1035.0,398.5243656915828,204.35144778049545,348.4324508935976,248.7389427841957,286.7960807269303,169.10382465540755,0.3486,0.1305,7,19,16,22,45,48,49,206,7,8,7,8,20,23,13,86,293,219,172,236,288,235,153,1596,67,84,114,152,204,149,51,821,1119.0,533.0,614.0,951.0,1652.0,0.677360774818402,0.32263922518159804,0.3547215496368039,safe,Trump,0.32263922518159804,0.677360774818402,0.4890556900726392,0.5109443099273607,0.7409,0.5376,0.1836,-0.2033,0.1229
ROBESON,23,SOUTH PEMBROKE,3780.0,3190,590,1042,824,1311,12,1,320,231,19,2647,56,1472,1933,531,670,571,576,543,504,385,2285,2003,1215,0.7163,0.6279,0.3809,6174.0,584.0,401.0,4810.0,23.0,1.0,74.0,281.0,172.0,555.0,4640.0,519.0,303.0,3572.0,20.0,112.0,496.0,5590.0,0.0946,0.0649,0.0279,0.0037,0.9054,0.7515,1530.2370585890985,1301.0,871.0097051455118,659.58664286712,633.399064287956,704.7335529173995,594.4280091216626,453.97868289231934,0.2177,0.1491,12,10,36,38,44,57,46,243,21,20,35,43,52,50,37,258,237,276,336,398,412,386,240,2285,58,117,216,219,272,262,71,1215,1707.0,564.0,725.0,1390.0,2271.0,0.7516512549537648,0.24834874504623514,0.5033025099075297,safe,Trump,0.24834874504623514,0.7516512549537648,0.45933949801849405,0.540660501981506,0.7163,0.4463,0.1037,-0.27,0.1092
ROBESON,24,PHILADELPHUS,1389.0,1120,269,369,294,453,3,1,132,135,1,884,50,589,659,175,290,196,203,236,160,129,786,722,398,0.7018,0.6446,0.3554,2223.0,198.0,244.0,1461.0,4.0,1.0,248.0,67.0,326.0,187.0,1680.0,169.0,190.0,1123.0,4.0,193.0,163.0,2025.0,0.0891,0.1098,0.1466,0.0018,0.9109,0.7557,311.2603984976343,265.0,394.95205501758073,340.2838523578895,415.22356857316646,278.27707309360005,305.4786302635287,161.27721207400842,0.1052,0.1578,2,4,2,6,16,12,12,54,0,0,0,0,0,0,0,0,65,111,128,142,147,127,66,786,26,42,67,82,92,68,21,398,582.0,195.0,230.0,496.0,777.0,0.749034749034749,0.25096525096525096,0.498069498069498,safe,Trump,0.25096525096525096,0.749034749034749,0.4603861003861004,0.5396138996138996,0.7018,0.3714,0.0827,-0.3304,0.1486
ROBESON,25,RAFT SWAMP,1911.0,1639,272,595,345,696,3,0,265,300,2,1011,58,715,1003,251,336,299,309,317,239,160,1094,980,555,0.6675,0.5979,0.3386,3146.0,364.0,410.0,2001.0,4.0,0.0,214.0,153.0,287.0,351.0,2288.0,319.0,298.0,1457.0,4.0,168.0,312.0,2782.0,0.1157,0.1303,0.0912,0.0013,0.8843,0.7273,347.5502588230704,295.0,306.0571673198662,410.87765071819433,427.4062865356366,455.25440392114785,228.17550928063523,100.76131241794366,0.1171,0.1108,0,6,8,19,27,34,23,117,0,0,0,1,0,0,0,1,83,147,155,206,225,173,105,1094,28,61,90,115,130,97,34,555,784.0,321.0,394.0,616.0,1105.0,0.709502262443439,0.2904977375565611,0.41900452488687784,safe,Trump,0.2904977375565611,0.709502262443439,0.4761990950226244,0.5238009049773755,0.6675,0.3307,0.0759,-0.3368,0.1116
ROBESON,26A,RED SPRINGS,3467.0,2723,744,1419,364,930,7,3,680,1383,12,651,291,1435,1747,466,618,459,453,507,550,414,1975,1851,1199,0.7253,0.6798,0.4403,5175.0,1058.0,1749.0,1232.0,11.0,2.0,793.0,330.0,1060.0,980.0,3804.0,889.0,1389.0,862.0,8.0,620.0,841.0,4117.0,0.2044,0.338,0.2048,0.0021,0.7956,0.7351,437.2377629048683,372.0,785.0820489379289,473.2603488388075,516.3524587444375,605.0135840088897,509.58288971829,295.7363344047517,0.0834,0.1536,10,18,21,25,67,124,91,356,27,78,74,93,130,186,132,720,174,240,235,296,345,427,258,1975,61,103,166,218,300,248,103,1199,779.0,1225.0,1259.0,626.0,2004.0,0.38872255489021956,0.6112774451097804,-0.22255489021956087,safe,Harris,0.6112774451097804,0.38872255489021956,0.6045109780439122,0.3954890219560878,0.7253,0.3734,0.0881,-0.3519,0.1309
