GEOID,NAME,STATE,COUNTY,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,C_TOT24,CTOTMOE,C_NHS24,CNHSMOE,C_AMI24,CAMIMOE,C_ASI24,CASIMOE,C_BLA24,CBLAMOE,C_NHP24,CNHPMOE,C_WHT24,CWHTMOE,C_AIW24,CAIWMOE,C_ASW24,CASWMOE,C_BLW24,CBLWMOE,C_AIB24,CAIBMOE,C_2OM24,C2OMMOE,C_HSP24,CHSPMOE,C_AIA24,CAIAMOE,C_ASN24,CASNMOE,C_BLK24,CBLKMOE,CVAP_TOT24,CVAPTOTMOE,CVAP_NHS24,CVAPNHSMOE,CVAP_AMI24,CVAPAMIMOE,CVAP_ASI24,CVAPASIMOE,CVAP_BLA24,CVAPBLAMOE,CVAP_NHP24,CVAPNHPMOE,CVAP_WHT24,CVAPWHTMOE,CVAP_AIW24,CVAPAIWMOE,CVAP_ASW24,CVAPASWMOE,CVAP_BLW24,CVAPBLWMOE,CVAP_AIB24,CVAPAIBMOE,CVAP_2OM24,CVAP2OMMOE,CVAP_HSP24,CVAPHSPMOE,CVAP_AIA24,CVAPAIAMOE,CVAP_ASN24,CVAPASNMOE,CVAP_BLK24,CVAPBLKMOE
371470001012,"Block Group 2, Census Tract 1.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000101,2,477,211,446,196,0,14,0,14,8,15,0,14,438,198,0,14,0,14,0,14,0,14,0,14,31,38,0,24.25,0,19.8,8,24.84,475,211,445,196,0,14,0,14,10,15,0,14,435,198,0,14,0,14,0,14,0,14,0,14,30,38,0,24.25,0,19.8,10,24.84
371470001013,"Block Group 3, Census Tract 1.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000101,3,1667,486,1663,486,12,19,0,14,494,233,0,14,1146,445,11,15,0,14,0,14,0,14,0,14,4,8,23,27.96,0,19.8,494,233.84,1625,491,1625,491,9,19,0,14,461,231,0,14,1145,445,10,15,0,14,0,14,0,14,0,14,0,14,19,27.96,0,19.8,461,231.85
371470001021,"Block Group 1, Census Tract 1.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000102,1,1457,487,1457,489,0,14,15,26,1104,431,0,14,317,237,0,14,0,14,21,37,0,14,0,14,0,14,0,24.25,15,29.53,1125,432.81,1263,402,1263,404,0,14,14,26,917,320,0,14,319,237,0,14,0,14,13,24,0,14,0,14,0,14,0,24.25,14,29.53,930,321.2
371470001022,"Block Group 2, Census Tract 1.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000102,2,2513,725,2252,690,0,14,67,64,610,380,0,14,1517,463,17,24,28,43,13,24,0,14,0,14,261,195,17,31.11,95,77.1,623,381.01,2451,725,2206,692,0,14,65,64,609,380,0,14,1492,462,13,24,27,43,0,14,0,14,0,14,245,194,13,31.11,92,77.1,609,380.52
371470002011,"Block Group 1, Census Tract 2.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000201,1,1333,732,1231,705,0,14,0,14,169,203,0,14,1062,683,0,14,0,14,0,14,0,14,0,14,102,98,0,24.25,0,19.8,169,203.96,1272,724,1231,705,0,14,0,14,168,203,0,14,1063,683,0,14,0,14,0,14,0,14,0,14,41,70,0,24.25,0,19.8,168,203.96
371470002012,"Block Group 2, Census Tract 2.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000201,2,2471,620,2424,625,0,14,0,14,394,303,0,14,1935,637,0,14,0,14,95,144,0,14,0,14,47,48,0,24.25,0,19.8,489,335.77,2211,578,2178,580,0,14,0,14,324,261,0,14,1807,566,0,14,0,14,47,65,0,14,0,14,33,42,0,24.25,0,19.8,371,269.34
371470002013,"Block Group 3, Census Tract 2.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000201,3,1504,563,1206,554,0,14,25,35,265,209,0,14,866,508,29,33,13,19,8,26,0,14,0,14,298,209,29,38.48,38,39.82,273,211.08,1436,553,1137,543,0,14,26,35,212,163,0,14,857,511,30,33,12,19,0,14,0,14,0,14,299,209,30,38.48,38,39.82,212,164.2
371470002014,"Block Group 4, Census Tract 2.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000201,4,631,400,631,400,0,14,0,14,285,328,0,14,322,207,0,14,24,43,0,14,0,14,0,14,0,14,0,24.25,24,45.22,285,328.6,618,393,618,393,0,14,0,14,285,328,0,14,304,199,0,14,25,43,0,14,0,14,4,8,0,14,0,24.25,25,45.22,285,328.6
371470002021,"Block Group 1, Census Tract 2.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000202,1,630,238,630,238,0,14,0,14,243,213,4,8,345,115,21,36,0,14,17,33,0,14,0,14,0,14,21,41.09,0,19.8,260,216.0,573,229,573,229,0,14,0,14,228,209,0,14,330,112,11,23,4,8,0,14,0,14,0,14,0,14,11,30.35,4,16.12,228,209.94
371470002022,"Block Group 2, Census Tract 2.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000202,2,1347,521,1327,527,0,14,0,14,465,350,0,14,847,411,0,14,15,22,0,14,0,14,0,14,20,27,0,24.25,15,26.08,465,350.56,927,308,910,314,4,9,0,14,257,197,0,14,631,256,0,14,18,22,0,14,0,14,0,14,17,27,4,21.75,18,26.08,257,197.99
371470002023,"Block Group 3, Census Tract 2.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000202,3,615,193,615,193,0,14,0,14,241,112,0,14,354,139,20,35,0,14,0,14,0,14,0,14,0,14,20,40.21,0,19.8,241,113.74,540,168,540,168,0,14,0,14,175,74,0,14,342,138,23,35,0,14,0,14,0,14,0,14,0,14,23,40.21,0,19.8,175,76.6
371470003011,"Block Group 1, Census Tract 3.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000301,1,875,358,818,360,0,14,0,14,49,59,0,14,765,349,0,14,4,8,0,14,0,14,0,14,57,65,0,24.25,4,16.12,49,62.23,774,332,741,334,0,14,0,14,22,36,0,14,719,338,0,14,0,14,0,14,0,14,0,14,33,39,0,24.25,0,19.8,22,41.09
371470003012,"Block Group 2, Census Tract 3.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000301,2,2236,280,2074,255,10,19,27,46,306,257,0,14,1731,318,0,14,0,14,0,14,0,14,0,14,162,129,10,27.44,27,48.08,306,257.76,1733,214,1635,206,10,12,8,11,188,158,0,14,1429,251,0,14,0,14,0,14,0,14,0,14,98,78,10,23.15,8,17.8,188,159.24
371470003031,"Block Group 1, Census Tract 3.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000303,1,1666,525,1573,531,0,14,94,133,801,435,0,14,534,258,16,26,0,14,128,139,0,14,0,14,93,79,16,32.68,94,133.73,929,456.88,1561,499,1470,502,0,14,92,133,750,415,0,14,534,258,15,26,0,14,79,117,0,14,0,14,91,79,15,32.68,92,133.73,829,431.4
371470003032,"Block Group 2, Census Tract 3.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000303,2,1032,361,1032,361,0,14,30,42,610,336,0,14,384,350,8,16,0,14,0,14,0,14,0,14,0,14,8,25.46,30,44.27,610,336.58,857,282,857,282,0,14,27,42,512,235,0,14,310,264,8,16,0,14,0,14,0,14,0,14,0,14,8,25.46,27,44.27,512,235.83
371470003041,"Block Group 1, Census Tract 3.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000304,1,1922,401,1902,410,0,14,0,14,269,155,0,14,1576,360,0,14,0,14,57,67,0,14,0,14,20,40,0,24.25,0,19.8,326,169.44,1292,295,1282,297,0,14,0,14,238,141,0,14,1044,266,0,14,0,14,0,14,0,14,0,14,10,17,0,24.25,0,19.8,238,142.38
371470003042,"Block Group 2, Census Tract 3.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000304,2,691,260,691,260,0,14,0,14,265,196,0,14,426,163,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,265,197.0,590,202,590,202,0,14,0,14,198,142,0,14,392,147,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,198,143.37
371470003043,"Block Group 3, Census Tract 3.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000304,3,1940,445,1940,445,0,14,38,47,184,137,0,14,1660,400,0,14,0,14,58,76,0,14,0,14,0,14,0,24.25,38,49.04,242,157.29,1726,379,1726,379,0,14,30,47,185,137,0,14,1447,339,0,14,0,14,64,76,0,14,0,14,0,14,0,24.25,30,49.04,249,157.29
371470004001,"Block Group 1, Census Tract 4, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000004,1,3328,405,3157,402,11,25,79,70,578,207,0,14,2364,378,13,34,25,29,76,72,11,30,0,14,171,103,35,51.78,104,75.77,665,221.21,3311,406,3137,406,10,25,79,70,560,211,0,14,2357,376,18,34,26,29,75,72,12,30,0,14,174,103,40,51.78,105,75.77,647,224.96
371470004002,"Block Group 2, Census Tract 4, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000004,2,1560,431,1517,431,12,18,31,41,275,120,0,14,1095,354,29,62,10,19,65,70,0,14,0,14,43,65,41,66.06,41,45.19,340,139.63,1528,432,1481,431,8,18,28,41,272,120,0,14,1066,348,29,62,12,19,66,70,0,14,0,14,47,65,37,66.06,40,45.19,338,139.63
371470004003,"Block Group 3, Census Tract 4, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000004,3,1039,232,1039,232,0,14,28,35,107,108,0,14,860,227,35,37,0,14,9,19,0,14,0,14,0,14,35,41.96,28,37.7,116,110.55,772,136,772,136,0,14,22,26,57,52,0,14,667,135,13,14,0,14,13,19,0,14,0,14,0,14,13,24.25,22,29.53,70,57.11
371470004004,"Block Group 4, Census Tract 4, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000004,4,298,123,268,117,0,14,0,14,15,20,0,14,253,117,0,14,0,14,0,14,0,14,0,14,30,37,0,24.25,0,19.8,15,28.14,256,101,230,94,0,14,0,14,16,20,0,14,214,93,0,14,0,14,0,14,0,14,0,14,26,37,0,24.25,0,19.8,16,28.14
371470005011,"Block Group 1, Census Tract 5.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000501,1,1531,401,1531,401,0,14,25,43,56,92,0,14,1433,389,0,14,0,14,17,31,0,14,0,14,0,14,0,24.25,25,45.22,73,98.09,1289,352,1289,352,0,14,28,43,57,92,0,14,1204,341,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,28,45.22,57,94.11
371470005012,"Block Group 2, Census Tract 5.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000501,2,1391,333,1334,320,0,14,0,14,410,227,0,14,924,335,0,14,0,14,0,14,0,14,0,14,57,76,0,24.25,0,19.8,410,227.86,1331,332,1277,320,0,14,0,14,375,223,0,14,902,331,0,14,0,14,0,14,0,14,0,14,54,76,0,24.25,0,19.8,375,223.88
371470005013,"Block Group 3, Census Tract 5.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000501,3,1131,376,1131,376,0,14,29,46,1015,380,0,14,87,71,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,29,48.08,1015,380.52,888,273,888,273,0,14,5,12,797,278,0,14,86,71,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,5,18.44,797,278.7
371470005014,"Block Group 4, Census Tract 5.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000501,4,886,594,886,594,0,14,0,14,12,22,0,14,874,595,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,12,29.6,546,305,546,305,0,14,0,14,12,22,0,14,534,305,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,12,29.6
371470005031,"Block Group 1, Census Tract 5.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000503,1,1659,802,1655,802,0,14,47,40,821,686,0,14,675,321,0,14,42,68,70,95,0,14,0,14,4,8,0,24.25,89,78.89,891,692.69,1181,434,1181,434,0,14,47,40,490,298,0,14,577,294,0,14,0,14,67,95,0,14,0,14,0,14,0,24.25,47,42.38,557,313.09
371470005032,"Block Group 2, Census Tract 5.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000503,2,801,279,801,279,0,14,0,14,156,170,0,14,551,227,15,24,0,14,79,121,0,14,0,14,0,14,15,31.11,0,19.8,235,209.13,589,188,589,188,0,14,0,14,80,79,0,14,416,154,15,24,0,14,78,121,0,14,0,14,0,14,15,31.11,0,19.8,158,145.18
371470005033,"Block Group 3, Census Tract 5.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000503,3,1176,492,1155,494,0,14,73,87,178,190,0,14,904,482,0,14,0,14,0,14,0,14,0,14,21,40,0,24.25,73,88.12,178,191.03,1014,437,989,437,0,14,68,87,182,190,0,14,739,406,0,14,0,14,0,14,0,14,0,14,25,40,0,24.25,68,88.12,182,191.03
371470005041,"Block Group 1, Census Tract 5.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000504,1,1510,603,1491,605,0,14,0,14,299,346,0,14,1192,532,0,14,0,14,0,14,0,14,0,14,19,25,0,24.25,0,19.8,299,346.57,1513,603,1490,605,0,14,0,14,301,346,0,14,1189,532,0,14,0,14,0,14,0,14,0,14,23,25,0,24.25,0,19.8,301,346.57
371470005042,"Block Group 2, Census Tract 5.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000504,2,1647,465,1615,467,0,14,12,15,432,94,13,21,1158,461,0,14,0,14,0,14,0,14,0,14,32,31,0,24.25,12,20.52,432,96.06,1646,465,1614,467,0,14,11,15,429,94,13,21,1161,461,0,14,0,14,0,14,0,14,0,14,32,31,0,24.25,11,20.52,429,96.06
371470006021,"Block Group 1, Census Tract 6.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000602,1,1143,439,962,409,0,14,0,14,443,343,0,14,502,229,0,14,0,14,0,14,17,32,0,14,181,142,17,37.63,0,19.8,460,344.77,1038,401,899,377,0,14,0,14,381,295,0,14,499,229,0,14,0,14,0,14,19,32,0,14,139,99,19,37.63,0,19.8,400,297.06
371470006022,"Block Group 2, Census Tract 6.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000602,2,536,240,536,240,0,14,118,113,197,189,0,14,213,184,8,15,0,14,0,14,0,14,0,14,0,14,8,24.84,118,113.86,197,190.03,398,210,398,210,0,14,20,27,169,148,0,14,201,173,8,15,0,14,0,14,0,14,0,14,0,14,8,24.84,20,30.41,169,149.32
371470006023,"Block Group 3, Census Tract 6.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000602,3,1431,501,1423,500,0,14,0,14,1107,488,0,14,316,182,0,14,0,14,0,14,0,14,0,14,8,20,0,24.25,0,19.8,1107,488.4,1148,370,1148,370,0,14,0,14,858,346,0,14,290,159,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,858,346.57
371470006024,"Block Group 4, Census Tract 6.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000602,4,1036,470,1036,470,0,14,0,14,951,473,0,14,85,90,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,951,473.41,578,228,578,228,0,14,0,14,513,235,0,14,65,67,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,513,235.83
371470006041,"Block Group 1, Census Tract 6.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000604,1,2964,764,2854,746,0,14,4,8,1738,660,0,14,881,341,33,46,44,65,139,126,0,14,15,29,110,137,33,50.08,48,65.49,1877,672.07,2651,662,2644,666,0,14,0,14,1598,583,0,14,880,341,28,46,43,65,82,90,0,14,13,29,7,14,28,50.08,43,66.49,1680,590.07
371470006042,"Block Group 2, Census Tract 6.04, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000604,2,2402,657,2363,650,4,8,39,62,1181,500,0,14,963,429,30,32,0,14,146,189,0,14,0,14,39,59,34,35.83,39,63.56,1327,534.71,2035,519,2003,514,0,14,39,62,952,372,0,14,948,428,28,32,0,14,36,57,0,14,0,14,32,36,28,37.63,39,63.56,988,376.6
371470006051,"Block Group 1, Census Tract 6.05, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000605,1,3191,804,3066,815,0,14,9,21,2181,803,0,14,845,313,0,14,0,14,31,42,0,14,0,14,125,153,0,24.25,9,25.24,2212,804.22,2575,571,2496,585,0,14,14,21,1623,563,0,14,824,305,4,8,0,14,31,42,0,14,0,14,79,90,4,21.35,14,25.24,1654,564.74
371470006052,"Block Group 2, Census Tract 6.05, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000605,2,1835,883,1784,887,0,14,7,15,1340,885,0,14,419,205,7,12,0,14,0,14,0,14,11,21,51,57,7,23.15,7,20.52,1340,885.22,1110,372,1058,368,0,14,8,15,766,359,0,14,269,123,0,14,0,14,0,14,0,14,15,21,52,57,0,24.25,8,20.52,766,359.55
371470006061,"Block Group 1, Census Tract 6.06, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000606,1,2615,394,2451,384,0,14,26,39,567,288,0,14,1836,357,8,9,0,14,14,21,0,14,0,14,164,102,8,21.75,26,41.44,581,289.1,1810,334,1679,305,0,14,26,39,449,205,0,14,1187,281,8,9,0,14,9,21,0,14,0,14,131,95,8,21.75,26,41.44,458,206.55
371470006062,"Block Group 2, Census Tract 6.06, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000606,2,797,444,797,444,0,14,0,14,239,151,0,14,526,412,0,14,0,14,32,49,0,14,0,14,0,14,0,24.25,0,19.8,271,159.37,707,418,707,418,0,14,0,14,185,97,0,14,494,411,0,14,0,14,28,49,0,14,0,14,0,14,0,24.25,0,19.8,213,109.57
371470006071,"Block Group 1, Census Tract 6.07, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000607,1,2829,933,2437,937,5,9,38,46,1379,693,0,14,578,345,7,5,36,63,169,211,0,14,225,283,392,361,12,17.38,74,78.01,1548,724.55,2061,718,1924,728,0,14,42,46,1128,566,0,14,428,222,7,5,0,14,169,211,0,14,150,181,137,124,7,20.42,42,48.08,1297,604.21
371470006072,"Block Group 2, Census Tract 6.07, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000607,2,1795,612,1722,586,0,14,57,86,517,388,0,14,1148,503,0,14,0,14,0,14,0,14,0,14,73,67,0,24.25,57,87.13,517,388.5,1305,460,1230,434,0,14,0,14,431,279,0,14,799,351,0,14,0,14,0,14,0,14,0,14,75,67,0,24.25,0,19.8,431,279.7
371470006073,"Block Group 3, Census Tract 6.07, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000607,3,3103,1011,3024,990,0,14,171,220,1466,722,0,14,1339,600,0,14,0,14,48,80,0,14,0,14,79,70,0,24.25,171,220.45,1514,726.55,2325,734,2262,711,0,14,155,196,1044,500,0,14,1037,421,0,14,0,14,26,42,0,14,0,14,63,72,0,24.25,155,196.5,1070,501.96
371470006074,"Block Group 4, Census Tract 6.07, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000607,4,927,415,927,415,0,14,0,14,877,436,0,14,50,50,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,877,436.45,698,279,698,279,0,14,0,14,649,301,0,14,49,50,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,649,301.65
371470007011,"Block Group 1, Census Tract 7.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000701,1,2016,489,1815,520,0,14,14,17,1203,516,0,14,574,220,13,15,0,14,0,14,4,8,7,13,201,216,17,22.02,14,22.02,1207,516.25,1344,325,1301,333,0,14,13,17,719,287,0,14,553,207,9,15,0,14,0,14,0,14,7,13,43,42,9,24.84,13,22.02,719,287.68
371470007012,"Block Group 2, Census Tract 7.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000701,2,325,178,325,178,0,14,0,14,315,180,0,14,10,12,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,315,181.09,197,97,192,97,0,14,0,14,185,96,0,14,7,12,0,14,0,14,0,14,0,14,0,14,5,9,0,24.25,0,19.8,185,98.02
371470007013,"Block Group 3, Census Tract 7.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000701,3,875,517,875,517,0,14,0,14,809,502,0,14,66,112,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,809,502.39,589,282,589,282,0,14,0,14,518,260,0,14,67,112,0,14,0,14,0,14,0,14,4,8,0,14,0,24.25,0,19.8,518,260.75
371470007014,"Block Group 4, Census Tract 7.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000701,4,253,216,253,216,0,14,0,14,176,202,0,14,77,76,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,176,202.97,182,126,182,126,9,8,0,14,98,99,0,14,75,76,0,14,0,14,0,14,0,14,0,14,0,14,9,21.35,0,19.8,98,100.96
371470007021,"Block Group 1, Census Tract 7.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000702,1,796,426,796,426,0,14,0,14,796,426,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,796,426.46,397,199,397,199,0,14,0,14,397,199,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,397,199.98
371470007022,"Block Group 2, Census Tract 7.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000702,2,999,301,762,296,0,14,0,14,638,282,0,14,105,97,0,14,0,14,19,49,0,14,0,14,237,231,0,24.25,0,19.8,657,286.57,707,245,660,252,0,14,0,14,559,238,0,14,101,94,0,14,0,14,0,14,0,14,0,14,47,56,0,24.25,0,19.8,559,238.82
371470007023,"Block Group 3, Census Tract 7.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000702,3,909,387,902,388,0,14,0,14,839,374,0,14,23,34,0,14,0,14,0,14,40,31,0,14,7,10,40,36.78,0,19.8,879,375.54,653,327,648,327,0,14,0,14,586,328,0,14,19,34,0,14,0,14,0,14,43,31,0,14,5,10,43,36.78,0,19.8,629,329.76
371470008001,"Block Group 1, Census Tract 8, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000008,1,1407,338,1132,306,25,22,15,25,680,208,0,14,345,184,0,14,0,14,52,59,11,18,4,8,275,232,36,31.69,15,28.65,743,216.95,1014,244,918,261,27,22,14,25,550,156,0,14,313,172,0,14,0,14,7,16,7,18,0,14,96,128,34,31.69,14,28.65,564,157.85
371470008002,"Block Group 2, Census Tract 8, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000008,2,456,254,456,254,0,14,0,14,314,215,0,14,104,135,0,14,20,36,18,26,0,14,0,14,0,14,0,24.25,20,38.63,332,217.02,409,238,409,238,0,14,0,14,317,215,0,14,78,95,0,14,14,36,0,14,0,14,0,14,0,14,0,24.25,14,38.63,317,215.91
371470008003,"Block Group 3, Census Tract 8, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000008,3,1055,444,892,431,0,14,16,25,746,412,0,14,130,125,0,14,0,14,0,14,0,14,0,14,163,138,0,24.25,16,28.65,746,412.48,802,366,739,357,0,14,15,25,598,332,0,14,126,125,0,14,0,14,0,14,0,14,0,14,63,97,0,24.25,15,28.65,598,332.59
371470009011,"Block Group 1, Census Tract 9.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000901,1,1702,467,1077,347,0,14,0,14,277,151,0,14,800,322,0,14,0,14,0,14,0,14,0,14,625,367,0,24.25,0,19.8,277,152.29,1290,332,1002,323,0,14,0,14,219,116,0,14,783,318,0,14,0,14,0,14,0,14,0,14,288,165,0,24.25,0,19.8,219,117.68
371470009012,"Block Group 2, Census Tract 9.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000901,2,834,351,800,317,0,14,0,14,210,193,0,14,590,256,0,14,0,14,0,14,0,14,0,14,34,79,0,24.25,0,19.8,210,194.01,740,292,740,292,0,14,0,14,209,193,0,14,531,224,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,209,194.01
371470009013,"Block Group 3, Census Tract 9.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000901,3,1846,601,1716,565,0,14,52,55,799,309,0,14,748,383,5,6,0,14,112,136,0,14,0,14,130,143,5,20.69,52,56.75,911,337.89,1519,528,1389,483,0,14,48,55,587,253,0,14,747,383,7,6,0,14,0,14,0,14,0,14,130,143,7,20.69,48,56.75,587,253.77
371470009021,"Block Group 1, Census Tract 9.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000902,1,1295,385,1075,318,0,14,0,14,518,247,0,14,533,181,0,14,0,14,0,14,24,39,0,14,220,235,24,43.74,0,19.8,542,250.45,955,236,792,191,0,14,0,14,310,126,0,14,482,159,0,14,0,14,0,14,0,14,0,14,163,160,0,24.25,0,19.8,310,127.55
371470009022,"Block Group 2, Census Tract 9.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,000902,2,1484,754,1208,732,0,14,0,14,360,282,0,14,799,659,13,17,0,14,23,38,0,14,13,20,276,197,13,26.1,0,19.8,383,284.89,845,383,678,355,0,14,0,14,173,125,0,14,467,325,5,7,0,14,22,38,0,14,11,20,167,129,5,21.0,0,19.8,195,131.4
371470010011,"Block Group 1, Census Tract 10.01, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001001,1,2832,735,2575,756,14,15,73,82,509,164,0,14,1852,720,0,14,8,12,119,148,0,14,0,14,257,122,14,24.84,81,82.87,628,221.35,2037,448,1955,457,16,15,41,46,422,114,0,14,1435,418,0,14,0,14,41,51,0,14,0,14,82,48,16,24.84,41,48.08,463,125.67
371470010021,"Block Group 1, Census Tract 10.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001002,1,1462,466,1462,466,0,14,12,166,136,129,0,14,1314,491,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,12,166.59,136,130.51,951,303,951,303,0,14,0,14,139,129,0,14,812,306,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,139,130.51
371470010022,"Block Group 2, Census Tract 10.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001002,2,1588,551,1329,486,0,14,0,14,328,307,0,14,847,369,10,13,53,78,70,107,0,14,21,36,259,174,10,23.69,53,79.25,398,325.41,1035,285,822,267,0,14,0,14,97,120,0,14,615,238,8,13,52,78,21,37,6,9,23,36,213,139,14,21.12,52,79.25,124,125.9
371470010023,"Block Group 3, Census Tract 10.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001002,3,1744,496,1646,468,0,14,0,14,369,273,0,14,1242,418,0,14,0,14,35,56,0,14,0,14,98,153,0,24.25,0,19.8,404,279.04,1284,333,1284,333,0,14,0,14,263,193,0,14,986,308,0,14,0,14,35,56,0,14,0,14,0,14,0,24.25,0,19.8,298,201.45
371470010024,"Block Group 4, Census Tract 10.02, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001002,4,1877,499,1786,475,0,14,0,14,326,196,0,14,1427,466,0,14,0,14,22,28,11,13,0,14,91,137,11,23.69,0,19.8,359,198.42,1425,364,1421,365,0,14,0,14,297,180,0,14,1110,387,0,14,0,14,9,11,5,10,0,14,4,7,5,22.18,0,19.8,311,180.61
371470010031,"Block Group 1, Census Tract 10.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001003,1,1772,409,1576,385,11,23,0,14,477,369,0,14,1060,289,0,14,0,14,0,14,0,14,28,52,196,206,11,30.35,0,19.8,477,369.53,1432,334,1287,304,14,23,0,14,326,227,4,8,929,250,0,14,0,14,0,14,0,14,14,25,145,191,14,30.35,0,19.8,326,227.86
371470010032,"Block Group 2, Census Tract 10.03, Pitt County, North Carolina",North Carolina,Pitt County,37,147,001003,2,2148,609,2003,611,0,14,33,48,193,178,0,14,1669,603,0,14,108,117,0,14,0,14,0,14,145,150,0,24.25,141,126.46,193,179.1,1556,405,1499,406,0,14,30,48,190,178,0,14,1210,387,0,14,69,91,0,14,0,14,0,14,57,65,0,24.25,99,102.88,190,179.1
